ComunaSubida,ComunaBajada,suma_ViajeLaboralPromedio,suma_Viajes1Etapa,suma_Viajes2Etapas,suma_Viajes3Etapas,suma_Viajes4Etapas,suma_Viajes5oMasEtapas,suma_ViajesUsanMetro,suma_ViajesUsanMetroTren,suma_ViajesSoloMetro,suma_ViajesSoloBus
SANTIAGO,MACUL,15331.0623411903,12310.1060678868,2879.8339442652,136.9519201528,3.9106191097,0.2597900331,13319.566790919,0.0,11090.76479162,2011.4954924023
SANTIAGO,MAIPU,41452.0539553625,27570.6079696435,13265.2746459443,603.3847811666,11.1768760384,1.6094765961,28176.0696136966,4.2286159097,17114.85864886,13275.9845696155
SANTIAGO,NUNOA,39458.519426041,33782.735603002,5436.2622342405,234.0094768667,4.9862446783,0.5253422856000001,24292.01781527,0.0,20279.40312043,15166.501183781
SANTIAGO,PEDRO AGUIRRE CERDA,9272.3986914393,6880.8706007461005,2292.7353313924,96.6346476346,2.1580898463,0.0,4585.306930467,18.0100720818,3031.62868077,4687.0917472783
SANTIAGO,PENALOLEN,13450.255083466,9206.9686429245,4012.5712959699,224.3762026135,6.0673527716999995,0.2715633214,8084.60863619,0.2598149478,4767.326430171,5365.646420001
SANTIAGO,PROVIDENCIA,102105.6246590504,95482.630191044,6440.2491457001,179.0493755652,3.4258913098,0.2701153159,88763.5279813923,0.5214914381,83603.268553364,13342.0969702204
SANTIAGO,PUDAHUEL,25315.4941684033,17634.5465867143,7270.4037076089,400.6798977097,9.3308089671,0.5330327153,17688.22944965,0.8013271689,10883.355495643,7627.2644091933
SANTIAGO,PUENTE ALTO,26279.128315823,17931.794835251,7829.918044543,507.459647717,9.7008397282,0.2549970746,22815.636111017902,0.5124117135999999,15563.73754022,3463.492540817
SANTIAGO,QUILICURA,11894.368458134,5938.448826682,5282.5528568505,655.4719427377,16.3022304763,1.5926919875999999,4270.629338486,0.0,0.0,7623.739174054
SANTIAGO,QUINTA NORMAL,19068.1810653569,15895.942727051899,3033.6634955971,135.2101276823,3.364777118,0.0,5461.6450647990005,0.2679875791,3495.841415861,13606.5359249469
SANTIAGO,RECOLETA,35437.0062515779,31583.7643922529,3700.1635675857,149.1261271494,3.6802037655,0.2721709013,29533.601971589,0.2552269399,26305.28543433,5903.4045481039
SANTIAGO,RENCA,7924.3775323741,4826.9386921401,2813.837674369,278.8283446398,4.5162299273999995,0.2567093372,1554.847341541,0.2701026499,0.0,6369.5302559341
SANTIAGO,SAN BERNARDO,4550.0860291247,1676.0333417684,1880.6921362399,978.9487863677,13.8768764728,0.5348799825,2381.151222383,839.160203693,0.0,2168.9348346787
SANTIAGO,SAN JOAQUIN,7548.5806483983,6094.5802888063,1412.3811205438,40.8244854788,0.7947767675,0.0,4455.02315145,0.0,3435.450866775,3093.5574626443
SANTIAGO,SAN MIGUEL,25829.934107981,24202.194783123,1571.7768740029,54.3708240369,1.5918068885999999,0.0,18862.04750623,0.2567093074,17889.774667452,6967.886493248
SANTIAGO,SAN RAMON,7080.2410132658,5462.3010614888,1543.498440515,73.0994742521,1.0740134418,0.2679876089,4104.567097556,0.0,2916.72371074,2975.6738852088
SANTIAGO,SANTIAGO,174396.997407693,165288.813876454,8910.920832922,192.7637322588,4.2312996089,0.2679875791,103075.603359386,0.538102895,98081.882282947,71321.394241203
SANTIAGO,VITACURA,4706.5593274895,1627.8095769562,2615.4049969346,455.7559797807,6.5449807048,1.0438642203,2789.5736942,0.0,0.0,1916.9856726695
VITACURA,CERRILLOS,289.0423930859,0.0,177.547506843,108.3467195632,2.8608107864,0.2873578966,263.4089984622,0.0,0.0,25.633402408600002
VITACURA,CERRO NAVIA,926.4315651131,404.2113542716,338.9817496531,181.5194240628,1.7190250754,0.0,107.5135246177,0.0,0.0,818.9180436701
VITACURA,CONCHALI,465.2873338664,26.159411550199998,272.3628317029,163.3132776297,3.4518124461,0.0,44.0563920133,0.0,0.0,421.2309457201
VITACURA,EL BOSQUE,265.1432671137,4.0349011124,46.3269467951,210.2289701773,4.5524489581,0.0,182.7303207619,0.5672700106999999,0.0,82.4129446155
VITACURA,ESTACION CENTRAL,1975.2323420686,246.3041222513,1474.472116331,252.7644208091,1.4022701085,0.2894005179,1614.654869061,0.0,0.0,360.5774802555
VITACURA,HUECHURABA,1103.9311085647,470.3179055673,500.1327928901,131.2066460561,2.2737669349000003,0.0,8.2472313945,0.0,0.0,1095.6838808977
VITACURA,INDEPENDENCIA,559.9097628822,0.0,403.5771910928,152.0052621423,4.3273054957,0.0,117.1818999999,0.0,0.0,442.7278617458
VITACURA,LA CISTERNA,805.8515270862,61.3664821614,674.1506720942,68.9495296187,1.3848320842000001,0.0,654.815482032,0.0,0.0,151.0360310036
VITACURA,LA FLORIDA,1819.3566765947999,58.8117155732,1136.0517503067,615.655725552,8.8374968167,0.0,1641.188834606,0.0,0.0,178.1678625053
VITACURA,LA GRANJA,342.2078180984,33.9518853729,155.5369035329,151.29431989649999,1.4247131944,0.0,217.7156393612,0.0,0.0,124.4921789133
VITACURA,LA PINTANA,590.7418275032,180.3446822212,215.6440086012,190.7189262453,4.0342028141,0.0,151.9084550726,0.2845157087,0.0,438.8333670921
VITACURA,LA REINA,535.3888374658,69.5333166115,391.37036272940003,72.7983623143,1.6867934465999999,0.0,209.3153392064,0.0,0.0,326.0734979178
VITACURA,LAS CONDES,6821.6974382519,4943.0707296067,1738.7832414066,136.4440006951,3.3994385600999997,0.0,772.1314306296,0.0,0.0,6049.5659410389
VITACURA,LO BARNECHEA,549.232513275,124.27732056159999,388.7959139496,35.0399596404,0.8494325578,0.269888252,2.1901431382,0.0,0.0,547.042368255
VITACURA,LO ESPEJO,121.4954795852,0.0,23.5174918468,95.1379191589,2.8400709926000003,0.0,93.3450756071,1.4185760617,0.0,28.150404931
VITACURA,LO PRADO,1417.1245882942,63.7306900014,1280.9211178466,71.05381468,1.4189702571,0.0,1239.891502475,0.0,0.0,177.2330844668
VITACURA,MACUL,1385.3310754604,105.3838176133,1152.6631196363,123.6082980077,3.6758340002,0.0,1127.7102996401,0.0,0.0,257.620779583
VITACURA,MAIPU,1693.6580482309,328.3812693245,767.7537699649,587.9827701071,8.9679001273,0.5723199247999999,951.8379679722,0.0,0.0,741.8200619238
VITACURA,NUNOA,1622.2908202676,233.653870136,1183.7631257439,201.1474740503,3.4466099143999998,0.2797448337,1063.566140281,0.0,0.0,558.7246923733
VITACURA,PEDRO AGUIRRE CERDA,442.7243229105,0.0,282.258004278,158.1701360553,2.2961823643,0.0,400.5210149431,0.2797448635,0.0,42.2033030385
VITACURA,PENALOLEN,1213.2654652047,115.6487318527,761.3505918102001,331.4213851683,4.844752401,0.0,582.7995894352,0.0,0.0,630.4658713005
VITACURA,PROVIDENCIA,5592.8398336016,2901.8173149446,2573.0299733276,114.9247139086,3.0678640008,0.0,2323.834069316,0.0,0.0,3269.0058135976
VITACURA,PUDAHUEL,1055.8353842782,78.0236773836,598.507253882,375.8454807233,3.458965838,0.0,690.794733399,0.0,0.0,365.0406352182
VITACURA,PUENTE ALTO,2402.3863229514,93.876538813,1374.9689553405,922.042811143,11.229854584,0.2681680322,2219.3650016762,0.0,0.0,183.0213243254
VITACURA,QUILICURA,1013.0689608719999,331.3746920873,511.2932165487,165.8549441263,4.5461135506,0.0,15.1669259379,0.0,0.0,997.902030934
VITACURA,QUINTA NORMAL,945.4615622516,438.376170513,364.3751106074,141.2901050829,1.420184046,0.0,229.6257995029,0.0,0.0,715.8357821983
VITACURA,RECOLETA,1766.5385241592,791.2482811829,770.3257045359,200.0866086014,4.877933145,0.0,394.355713629,0.0,0.0,1372.1828128415
VITACURA,RENCA,480.1185687148,0.0,318.5363929014,158.7369613897,2.8452179732,0.0,40.2536382968,0.0,0.0,439.8649337698
VITACURA,SAN BERNARDO,193.3834643119,0.0,45.7920773003,131.7897117999,15.8016760944,0.0,118.5703419769,14.3504831203,0.0,74.8131231667
VITACURA,SAN JOAQUIN,244.03525896690002,0.0,118.4892727731,122.9624315517,2.0130414069,0.5705127716,209.1873234799,0.0,0.0,34.847935052
VITACURA,SAN MIGUEL,548.6011763097,0.0,482.3862922245,65.064577967,1.1503047645,0.0,503.62296102199997,0.2797448635,0.0,44.97821355
VITACURA,SAN RAMON,483.3391949072,80.1786038876,304.3129540079,97.4363285616,1.4113061428,0.0,278.79095234839997,0.0,0.0,204.5482417684
VITACURA,SANTIAGO,8791.1090916861,2457.3911121339,5857.4798946667,468.2873225729,7.68080011,0.2698882818,5661.351943477,0.0,0.0,3129.7570863691
VITACURA,VITACURA,3764.0016411671,3574.2246391941,183.1990491702,6.2905912998,0.2873578966,0.0,0.2823712826,0.0,0.0,3763.7192772671
